Customer_ID,Customer_Name,City,Age_Group,Gender,Recency_Days,Frequency,Monetary,Avg_Order_Value,R_Score,F_Score,M_Score,RFM_Total,Customer_Segment
CUST7863,Customer_316,Gaya,36-45,Female,11,1,202154,202154,4,3,3,10,Loyal Customers
CUST3169,Customer_138,Delhi,36-45,Female,13,1,138808.11,138808.11,4,3,3,10,Loyal Customers
CUST4089,Customer_79,Gaya,36-45,Male,15,1,112630.77,112630.77,4,3,3,10,Loyal Customers
CUST8513,Customer_125,Pune,46-55,Female,16,1,228955.74,228955.74,4,2,4,10,New / Recent
CUST3237,Customer_341,Kolkata,46-55,Female,18,1,270087.16,270087.16,4,2,4,10,New / Recent
CUST6206,Customer_18,Kolkata,46-55,Male,21,1,302455.37,302455.37,4,2,4,10,New / Recent
CUST4391,Customer_214,Hyderabad,36-45,Male,21,1,197421.55,197421.55,4,3,3,10,Loyal Customers
CUST5926,Customer_308,Gaya,46-55,Male,21,1,311180.64,311180.64,4,2,4,10,New / Recent
CUST3690,Customer_413,Delhi,26-35,Female,22,1,102479.94,102479.94,4,4,2,10,Loyal Customers
CUST3751,Customer_270,Bengaluru,36-45,Male,23,1,69239.88,69239.88,4,4,2,10,Loyal Customers
CUST7568,Customer_12,Gaya,56-65,Male,23,2,72887.06,36443.53,4,4,2,10,Loyal Customers
CUST3966,Customer_338,Hyderabad,46-55,Female,27,1,120078.24,120078.24,4,3,3,10,Loyal Customers
CUST7613,Customer_432,Mumbai,18-25,Male,27,1,394778.24,394778.24,4,2,4,10,New / Recent
CUST5249,Customer_236,Pune,56-65,Male,28,1,116373.8,116373.8,4,3,3,10,Loyal Customers
CUST6238,Customer_258,Gaya,46-55,Male,29,1,259301,259301,4,2,4,10,New / Recent
CUST7473,Customer_372,Mumbai,36-45,Female,33,1,200523.55,200523.55,4,3,3,10,Loyal Customers
CUST7937,Customer_158,Mumbai,36-45,Female,34,1,223776.99,223776.99,4,2,4,10,New / Recent
CUST8657,Customer_495,Delhi,56-65,Female,35,1,444016.4,444016.4,4,2,4,10,New / Recent
CUST7501,Customer_2,Gaya,36-45,Female,37,1,51679.6,51679.6,4,4,2,10,Loyal Customers
CUST1406,Customer_499,Gaya,46-55,Male,40,1,315765,315765,4,2,4,10,New / Recent
CUST2423,Customer_376,Hyderabad,18-25,Male,43,1,113778.84,113778.84,4,3,3,10,Loyal Customers
CUST7933,Customer_232,Bengaluru,46-55,Male,50,1,91236,91236,4,4,2,10,Loyal Customers
CUST2350,Customer_205,Pune,46-55,Male,55,1,101171.88,101171.88,4,4,2,10,Loyal Customers
CUST7104,Customer_498,Mumbai,26-35,Male,55,1,245061.25,245061.25,4,2,4,10,New / Recent
CUST4650,Customer_370,Delhi,26-35,Male,56,1,143752.47,143752.47,4,3,3,10,Loyal Customers
CUST2295,Customer_319,Mumbai,56-65,Male,59,1,238983.9,238983.9,4,2,4,10,New / Recent
CUST2025,Customer_239,Delhi,36-45,Female,62,1,98774.4,98774.4,4,4,2,10,Loyal Customers
CUST8907,Customer_51,Hyderabad,46-55,Male,71,1,288940.95,288940.95,4,2,4,10,New / Recent
CUST5079,Customer_348,Bengaluru,36-45,Female,72,1,267836.96,267836.96,4,2,4,10,New / Recent
CUST9612,Customer_463,Kolkata,18-25,Male,72,1,66134.2,66134.2,4,4,2,10,Loyal Customers
CUST9910,Customer_110,Hyderabad,18-25,Male,77,1,90068.24,90068.24,4,4,2,10,Loyal Customers
CUST4655,Customer_167,Kolkata,26-35,Male,78,1,239811.81,239811.81,4,2,4,10,New / Recent
CUST5621,Customer_427,Delhi,56-65,Female,80,1,134832.67,134832.67,4,3,3,10,Loyal Customers
CUST7317,Customer_70,Delhi,46-55,Female,82,2,138811.2,69405.6,3,4,3,10,Loyal Customers
CUST5523,Customer_432,Pune,36-45,Male,91,1,277513.83,277513.83,3,3,4,10,Loyal Customers
CUST1401,Customer_151,Delhi,26-35,Male,92,1,254734.06,254734.06,3,3,4,10,Loyal Customers
CUST9287,Customer_281,Bengaluru,46-55,Female,96,2,163555.53999999998,81777.77,3,4,3,10,Loyal Customers
CUST1887,Customer_209,Hyderabad,18-25,Male,98,1,277415.76,277415.76,3,3,4,10,Loyal Customers
CUST7062,Customer_92,Bengaluru,46-55,Male,106,1,180509.76,180509.76,3,4,3,10,Loyal Customers
CUST4737,Customer_367,Patna,18-25,Female,113,1,180858.3,180858.3,3,4,3,10,Loyal Customers
CUST9645,Customer_238,Pune,26-35,Male,113,2,131738.91999999998,65869.46,3,4,3,10,Loyal Customers
CUST3023,Customer_223,Gaya,36-45,Female,117,1,368979.6,368979.6,3,3,4,10,Loyal Customers
CUST6444,Customer_251,Mumbai,18-25,Female,118,1,259787.34,259787.34,3,3,4,10,Loyal Customers
CUST6067,Customer_316,Patna,46-55,Male,119,2,209823.08000000002,104911.54,3,4,3,10,Loyal Customers
CUST3714,Customer_295,Patna,36-45,Female,120,1,165724.79,165724.79,3,4,3,10,Loyal Customers
CUST3745,Customer_138,Hyderabad,46-55,Female,120,1,217666.56,217666.56,3,3,4,10,Loyal Customers
CUST4167,Customer_113,Kolkata,36-45,Female,131,1,249899.04,249899.04,3,3,4,10,Loyal Customers
CUST6389,Customer_484,Kolkata,26-35,Male,135,1,313519.95,313519.95,3,3,4,10,Loyal Customers
CUST1463,Customer_257,Gaya,56-65,Female,136,2,173654.34000000003,86827.17,3,4,3,10,Loyal Customers
CUST5605,Customer_23,Kolkata,26-35,Female,139,1,126051.16,126051.16,3,4,3,10,Loyal Customers
CUST5585,Customer_289,Kolkata,26-35,Male,152,1,258727.23,258727.23,3,3,4,10,Loyal Customers
CUST2597,Customer_354,Kolkata,18-25,Male,152,1,287434.35,287434.35,3,3,4,10,Loyal Customers
CUST8962,Customer_440,Kolkata,26-35,Female,155,1,254006.73,254006.73,3,3,4,10,Loyal Customers
CUST1762,Customer_141,Delhi,26-35,Male,157,1,123899.8,123899.8,3,4,3,10,Loyal Customers
CUST5806,Customer_167,Bengaluru,46-55,Male,162,2,143666.99,71833.49,3,4,3,10,Loyal Customers
CUST8515,Customer_445,Mumbai,18-25,Male,162,1,236398.82,236398.82,3,3,4,10,Loyal Customers
CUST3094,Customer_47,Bengaluru,46-55,Female,164,1,343480.48,343480.48,3,3,4,10,Loyal Customers
CUST1673,Customer_103,Gaya,18-25,Male,166,1,175604.15,175604.15,3,4,3,10,Loyal Customers
CUST3618,Customer_131,Pune,26-35,Male,178,1,330723.9,330723.9,3,3,4,10,Loyal Customers
CUST7416,Customer_191,Hyderabad,46-55,Female,195,1,482551.9,482551.9,2,4,4,10,At Risk
CUST9469,Customer_154,Mumbai,36-45,Female,199,2,232888.33,116444.16,2,4,4,10,At Risk
CUST9381,Customer_10,Patna,46-55,Male,200,2,441863.7,220931.85,2,4,4,10,At Risk
CUST7388,Customer_6,Hyderabad,46-55,Male,203,1,267400.44,267400.44,2,4,4,10,At Risk
CUST4982,Customer_370,Delhi,26-35,Male,206,1,439972.2,439972.2,2,4,4,10,At Risk
CUST3689,Customer_179,Delhi,36-45,Female,209,2,542484.08,271242.04,2,4,4,10,At Risk
CUST6780,Customer_262,Hyderabad,36-45,Female,211,1,269519.53,269519.53,2,4,4,10,At Risk
CUST3024,Customer_332,Patna,18-25,Female,220,1,242884.38,242884.38,2,4,4,10,At Risk
CUST7876,Customer_34,Bengaluru,56-65,Male,225,1,402956.64,402956.64,2,4,4,10,At Risk
CUST2403,Customer_258,Pune,18-25,Male,230,1,237978.32,237978.32,2,4,4,10,At Risk
CUST8820,Customer_339,Kolkata,36-45,Female,231,1,294353.64,294353.64,2,4,4,10,At Risk
CUST8887,Customer_487,Bengaluru,56-65,Female,234,1,299928.48,299928.48,2,4,4,10,At Risk
CUST9510,Customer_345,Kolkata,18-25,Female,237,2,867333.24,433666.62,2,4,4,10,At Risk
CUST3044,Customer_27,Bengaluru,56-65,Female,241,1,318554.4,318554.4,2,4,4,10,At Risk
CUST4037,Customer_205,Kolkata,26-35,Male,242,1,470798.6,470798.6,2,4,4,10,At Risk
CUST9233,Customer_485,Hyderabad,26-35,Male,243,1,363317.5,363317.5,2,4,4,10,At Risk
CUST2969,Customer_287,Kolkata,56-65,Male,243,1,237972.6,237972.6,2,4,4,10,At Risk
CUST4002,Customer_388,Gaya,18-25,Female,244,1,234114.2,234114.2,2,4,4,10,At Risk
CUST9486,Customer_19,Hyderabad,26-35,Male,259,1,432103.32,432103.32,2,4,4,10,At Risk
CUST8708,Customer_293,Kolkata,56-65,Male,259,2,458065.57000000007,229032.79,2,4,4,10,At Risk
CUST9693,Customer_343,Patna,46-55,Male,265,2,511421.86,255710.93,2,4,4,10,At Risk
CUST1231,Customer_339,Patna,46-55,Male,1,1,187087.76,187087.76,4,4,3,11,Loyal Customers
CUST2779,Customer_336,Patna,36-45,Female,10,1,178648.82,178648.82,4,4,3,11,Loyal Customers
CUST6111,Customer_388,Kolkata,18-25,Male,11,2,156256.16,78128.08,4,4,3,11,Loyal Customers
CUST8947,Customer_375,Patna,56-65,Female,14,1,146639.61,146639.61,4,4,3,11,Loyal Customers
CUST8754,Customer_77,Kolkata,26-35,Male,24,1,173173.12,173173.12,4,4,3,11,Loyal Customers
CUST9285,Customer_452,Gaya,46-55,Female,24,1,223298.32,223298.32,4,3,4,11,Loyal Customers
CUST7068,Customer_106,Hyderabad,18-25,Male,32,1,292060.48,292060.48,4,3,4,11,Loyal Customers
CUST6791,Customer_430,Pune,18-25,Female,36,1,148740.85,148740.85,4,4,3,11,Loyal Customers
CUST8649,Customer_160,Gaya,26-35,Male,37,1,420808.14,420808.14,4,3,4,11,Loyal Customers
CUST7091,Customer_1,Mumbai,46-55,Female,38,1,237573.1,237573.1,4,3,4,11,Loyal Customers
CUST9421,Customer_213,Patna,56-65,Male,43,2,115788.23999999999,57894.12,4,4,3,11,Loyal Customers
CUST3508,Customer_163,Pune,56-65,Female,49,2,192315.52000000002,96157.76,4,4,3,11,Loyal Customers
CUST9788,Customer_229,Hyderabad,56-65,Male,51,1,138165.76,138165.76,4,4,3,11,Loyal Customers
CUST8242,Customer_492,Mumbai,46-55,Male,56,1,235460.7,235460.7,4,3,4,11,Loyal Customers
CUST6410,Customer_301,Gaya,56-65,Male,56,1,318649.86,318649.86,4,3,4,11,Loyal Customers
CUST5876,Customer_389,Patna,36-45,Female,56,1,222899.82,222899.82,4,3,4,11,Loyal Customers
CUST1997,Customer_437,Patna,36-45,Male,57,2,136106.62,68053.31,4,4,3,11,Loyal Customers
CUST7824,Customer_21,Pune,18-25,Male,57,2,185204.61,92602.3,4,4,3,11,Loyal Customers
CUST2542,Customer_219,Hyderabad,36-45,Male,58,1,431463.9,431463.9,4,3,4,11,Loyal Customers
CUST6316,Customer_59,Pune,36-45,Male,62,1,311126.04,311126.04,4,3,4,11,Loyal Customers
CUST3668,Customer_415,Patna,56-65,Male,62,1,280078.14,280078.14,4,3,4,11,Loyal Customers
CUST8686,Customer_404,Patna,56-65,Female,66,1,175530.12,175530.12,4,4,3,11,Loyal Customers
CUST3887,Customer_371,Mumbai,56-65,Female,68,1,169196.64,169196.64,4,4,3,11,Loyal Customers
CUST4722,Customer_390,Bengaluru,56-65,Male,71,1,217967.64,217967.64,4,3,4,11,Loyal Customers
CUST2870,Customer_311,Unknown,18-25,Female,79,2,211801.52,105900.76,4,4,3,11,Loyal Customers
CUST5524,Customer_154,Hyderabad,36-45,Male,79,1,128419.56,128419.56,4,4,3,11,Loyal Customers
CUST4041,Customer_433,Bengaluru,26-35,Female,82,2,173329.08,86664.54,4,4,3,11,Loyal Customers
CUST4106,Customer_226,Gaya,26-35,Male,86,1,299498.92,299498.92,3,4,4,11,Loyal Customers
CUST6442,Customer_10,Kolkata,56-65,Male,89,1,429297.21,429297.21,3,4,4,11,Loyal Customers
CUST3129,Customer_138,Hyderabad,36-45,Male,90,1,376842.87,376842.87,3,4,4,11,Loyal Customers
CUST9942,Customer_466,Kolkata,26-35,Female,93,2,315539.87,157769.93,3,4,4,11,Loyal Customers
CUST3006,Customer_343,Hyderabad,46-55,Male,102,2,351367.34,175683.67,3,4,4,11,Loyal Customers
CUST1710,Customer_355,Hyderabad,46-55,Female,107,1,440456.6,440456.6,3,4,4,11,Loyal Customers
CUST4829,Customer_202,Mumbai,18-25,Female,111,1,333996.4,333996.4,3,4,4,11,Loyal Customers
CUST8813,Customer_83,Bengaluru,46-55,Male,119,1,350597.34,350597.34,3,4,4,11,Loyal Customers
CUST4137,Customer_51,Mumbai,46-55,Male,124,2,333360.55,166680.27,3,4,4,11,Loyal Customers
CUST9307,Customer_274,Hyderabad,36-45,Female,125,2,390387.42,195193.71,3,4,4,11,Loyal Customers
CUST9303,Customer_321,Kolkata,36-45,Female,130,1,376981.83,376981.83,3,4,4,11,Loyal Customers
CUST6532,Customer_348,Pune,26-35,Male,133,2,610981.74,305490.87,3,4,4,11,Loyal Customers
CUST2904,Customer_269,Bengaluru,56-65,Female,142,1,412680.6,412680.6,3,4,4,11,Loyal Customers
CUST1479,Customer_375,Bengaluru,26-35,Female,149,1,317305.7,317305.7,3,4,4,11,Loyal Customers
CUST9081,Customer_448,Hyderabad,18-25,Male,152,2,386309.13,193154.57,3,4,4,11,Loyal Customers
CUST4869,Customer_392,Kolkata,36-45,Male,158,1,485667.8,485667.8,3,4,4,11,Loyal Customers
CUST3773,Customer_181,Patna,26-35,Male,163,2,412403.57999999996,206201.79,3,4,4,11,Loyal Customers
CUST7814,Customer_134,Bengaluru,18-25,Female,165,1,331893.24,331893.24,3,4,4,11,Loyal Customers
CUST3730,Customer_397,Gaya,56-65,Female,168,2,538633.97,269316.98,3,4,4,11,Loyal Customers
CUST9709,Customer_409,Pune,36-45,Male,175,1,378037.6,378037.6,3,4,4,11,Loyal Customers
CUST1468,Customer_266,Kolkata,46-55,Female,179,1,359775.2,359775.2,3,4,4,11,Loyal Customers
CUST6845,Customer_337,Hyderabad,26-35,Male,1,2,769479.75,384739.88,4,4,4,12,Champions
CUST4706,Customer_200,Bengaluru,26-35,Male,1,2,528036.44,264018.22,4,4,4,12,Champions
CUST3952,Customer_71,Hyderabad,36-45,Female,2,1,323527.23,323527.23,4,4,4,12,Champions
CUST6704,Customer_335,Mumbai,18-25,Female,4,2,452333.24,226166.62,4,4,4,12,Champions
CUST6407,Customer_157,Delhi,26-35,Female,5,2,315050.32,157525.16,4,4,4,12,Champions
CUST1994,Customer_390,Pune,46-55,Male,7,2,238881.24,119440.62,4,4,4,12,Champions
CUST4569,Customer_238,Patna,36-45,Male,8,1,419975.28,419975.28,4,4,4,12,Champions
CUST4996,Customer_184,Delhi,56-65,Male,12,2,257757.48,128878.74,4,4,4,12,Champions
CUST2794,Customer_219,Mumbai,36-45,Male,15,2,284872.06,142436.03,4,4,4,12,Champions
CUST9089,Customer_177,Patna,18-25,Male,17,2,469247.1,234623.55,4,4,4,12,Champions
CUST7037,Customer_45,Mumbai,26-35,Male,18,1,405004.41,405004.41,4,4,4,12,Champions
CUST2515,Customer_470,Kolkata,56-65,Female,24,3,431192.86,143730.95,4,4,4,12,Champions
CUST7026,Customer_105,Bengaluru,36-45,Female,25,2,262752.56,131376.28,4,4,4,12,Champions
CUST3763,Customer_257,Hyderabad,56-65,Male,29,2,294488.9,147244.45,4,4,4,12,Champions
CUST4363,Customer_161,Delhi,26-35,Female,33,1,401091.2,401091.2,4,4,4,12,Champions
CUST5624,Customer_25,Patna,18-25,Male,36,1,319922.96,319922.96,4,4,4,12,Champions
CUST2242,Customer_331,Delhi,46-55,Female,39,1,349767.9,349767.9,4,4,4,12,Champions
CUST8225,Customer_468,Bengaluru,56-65,Male,41,1,311660.72,311660.72,4,4,4,12,Champions
CUST6658,Customer_274,Patna,56-65,Male,44,1,285180.93,285180.93,4,4,4,12,Champions
CUST3002,Customer_57,Mumbai,56-65,Male,44,1,219937.28,219937.28,4,4,4,12,Champions
CUST5363,Customer_423,Delhi,56-65,Male,45,2,265314.63,132657.32,4,4,4,12,Champions
CUST3972,Customer_336,Gaya,18-25,Male,46,1,240883.83,240883.83,4,4,4,12,Champions
CUST4264,Customer_304,Patna,26-35,Female,48,1,278427.28,278427.28,4,4,4,12,Champions
CUST7277,Customer_320,Mumbai,56-65,Female,51,1,291741.38,291741.38,4,4,4,12,Champions
CUST9966,Customer_199,Kolkata,36-45,Male,57,2,399939.3,199969.65,4,4,4,12,Champions
CUST3366,Customer_47,Patna,18-25,Male,63,2,360570.11,180285.05,4,4,4,12,Champions
CUST6311,Customer_257,Mumbai,56-65,Female,63,1,301320.63,301320.63,4,4,4,12,Champions
CUST8154,Customer_224,Pune,46-55,Female,66,1,425608.74,425608.74,4,4,4,12,Champions
CUST8053,Customer_159,Mumbai,46-55,Female,68,2,461478.98,230739.49,4,4,4,12,Champions
CUST9209,Customer_233,Mumbai,18-25,Female,70,2,280214.68000000005,140107.34,4,4,4,12,Champions
CUST7484,Customer_478,Gaya,36-45,Male,70,1,223452.45,223452.45,4,4,4,12,Champions
CUST6082,Customer_301,Mumbai,56-65,Male,70,2,548416.39,274208.2,4,4,4,12,Champions
CUST1808,Customer_150,Patna,56-65,Male,73,1,218701.12,218701.12,4,4,4,12,Champions
CUST9123,Customer_395,Mumbai,26-35,Female,73,1,270574.5,270574.5,4,4,4,12,Champions
CUST6748,Customer_2,Patna,36-45,Female,82,1,396906.8,396906.8,4,4,4,12,Champions
